"id","cefr_level","headword","pos","first_meaning","length","meaning_raw","example_ja","topic"
"3219","B1","float","verb","浮く","2","(液体・気体に)浮く,浮かぶ  / 《副詞[句]を伴って》漂うように移動する;ふわふわと動く  / (眼前・心に)浮かぶ;〈うわさなどが〉広まる  / 〈為替相場が〉変動する  / 《副詞[句]を伴って》(水中・空中に)…‘を'浮かせる,漂わせる  / 〈会社・計画など〉‘を'起こす;〈債券〉‘を'発行する  / 〈為替〉‘を'変動相場制にする","ボートは水に浮きます。",""
"3220","B1","flock","noun","群れ","2","〈C〉群れ / 群衆 / 全キリスト教徒;キリスト教会;教会員","ひとりの少年が羊の群れを追っていた。","Collocation"
"3221","B1","flood","verb","をあふれさせる","7","をあふれさせる / 〈人・物が〉…に殺到する","市場は外国製品であふれた。",""
"3222","B1","flow","noun","流れ","2","流れ / 勢い / 流動","この通りは車の流れが絶えない。",""
"3223","B1","flow","verb","流れる","3","流れる / 《...で》満ちあふれる《with ...》 / 《...から》生じる《from ...》","森を流れる川がブクブクと音をたてました。",""
"3224","B1","flu","noun","インフルエンザ","7","インフルエンザ,流感","私はインフルエンザにかかり、1週間家にいなければなりませんでした。","Health and body care; Travel and services vocab"
"3225","B1","fluent","adjective","流ちょうにしゃべれる","10","（人が）流ちょうにしゃべれる,すらすら書くことができる；流ちょうに話された,すらすら書かれた；（言葉が）流ちょうな","彼女はフランス語を流ちょうに話せる。",""
"3226","B1","fluently","adverb","流暢に","3","流暢に,ペラペラと","外国人は英語を流暢に話していた。",""
"3227","B1","flunk","verb","をしくじる","5","〈試験など〉をしくじる,に落第する([[fail]]) / 〈先生が〉〈学生など〉に落第点をつける / (試験などに)落第する《in ...》","私は数学のテストにしくじった。","Education"
"3228","B1","flute","noun","フルート","4","『フルート』,横笛 / (柱の)浅くて丸みを帯びた縦溝","彼女はフルートを美しく演奏しました。",""
"3229","B1","fold","noun","折り目","3","〈C〉折り目 / ひだ / (土地の)くぼみ","脳回は大脳皮質の折り目です。",""
"3230","B1","fold","verb","を折る","3","〈紙など〉を折る / 〈両手など〉を組む","服を折りたたんで引き出しに入れてください。",""
"3231","B1","fond","adjective","優しすぎる","5","《…を》好んで, 好きで《of ...》 / 《名詞の前にのみ用いて》 優しい, 愛情のある / 優しすぎる,甘い","彼女はピアノを弾くことが好きです。",""
"3232","B1","fondness","noun","愛好","2","〈U〉〈C〉(…に対する)愛好,好み(liking)《+『for』+『名』(do-『ing』)》 / 〈U〉ばかにかわいがること,溺愛(できあい)","彼女は音楽に対する愛好があります。",""
"3233","B1","fool","verb","をだます","4","〈他〉をだます / 《~ A into doing》Aを騙して...させる〈自〉冗談を言う,ふざける / ばかなまねをする","成功の幻想に騙されてはいけない。",""
"3234","B1","foolish","adjective","愚かな","3","『愚かな』,思慮分別のない / こっけいな,おかしい / 無意味な,つまらない,ばかばかしい","彼は愚かな決断をした。",""
"3235","B1","foot","noun","足","1","〈C〉(人間・動物の)足(くるぶしから先の部分);(生物体の)足状の部分  / 〈C〉《通例the~》(高い物・長い物の)足部,下部,低部《+of+名》  / 〈C〉《通例the foot》(階級・地位などの)最下位《+of+名》  / 〈U〉〈C〉歩み,足取り  / 〈C〉フィート(長さの単位で12インチ,30.48センチ)  / 〈C〉詩脚(詩における韻律の単位)  / 〈C〉《通例単数形で》(靴下の)足の部分","サッカーをしている最中に足を痛めました。","Health and body care"
"3236","B1","forbidden","adjective","forbidの過去分詞","11","forbidの過去分詞 / 禁じられた,禁制の","このエリアでは喫煙は禁止されています。",""
"3237","B1","forecast","noun","予想","2","〈C〉予想, (天気の)予報","明日の天気予報では雨が予想されています。",""
"3238","B1","forehead","noun","額","1","『額』(ひたい),前額部","彼女は額の汗を拭った。",""
"3239","B1","forgive","verb","を許す","3","〈人・罪など〉‘を'『許す』,大目に見る / 〈義務など〉‘を'免除する / 許す","私はあなたがしたことを許します。",""
"3240","B1","form","verb","形成する","4","形成する / 作る / 形作る","先生は生徒たちに３人グループを作るように求めた。",""
"3241","B1","formal","adjective","正式の","3","正式の,公式の,本式の  / 形式ばった;改まった  / 形式的な,表面的な","結婚式には正式な服装でお越しください。",""
"3242","B1","formally","adverb","正式に","3","正式（公式）に；礼儀正しく；堅苦しく","彼はビジネスミーティングのために正装した。",""
"3243","B1","format","noun","体裁","2","(書籍の)体裁,型,判  / (ラジオ・テレビ番組などの)構成","この本の体裁はとても使いやすいです。",""
"3244","B1","format","verb","書式や体裁を整える","9","書式や体裁を整える,書式設定をする,形式を合わせる / (記録媒体を)フォーマットする,初期化する","このフロッピーをフォーマットしてはいけません。",""
"3245","B1","formula","noun","決まった言い方","7","〈C〉決まった言い方 / 《...の》解決策 / 決まった方法《for》 / 《...の》製法,処方箋《for》 / 《...の》公式《for》","水の化学式はH2Oです。","Education"
"3246","B1","forth","adverb","前へ","2","(空間的に) 前へ, 先へ / 外へ, 表へ / (時間的に)先, 今後,","彼は未知の世界に進んだ。",""
"3247","B1","fortnight","noun","2週間","3","『2週間』,14日","私は2週間の休暇を取ります。",""
"3248","B1","fortunate","adjective","幸運な","3","幸運な, しあわせな / さい先よい, 幸運をもたらす","私は、こんなにも支えてくれる友達がいて幸運だと思っています。",""
"3249","B1","foundation","noun","施設","2","〈U〉《...を》 設立すること, 《...の》 創立 《of ...》 / 〈U〉〈C〉《...の》 土台, 基礎 《of ...》 / 《...の》 根拠 《of ...》  / 〈C〉施設, 財団協会","会社の設立は1995年に行われました。",""
"3250","B1","fountain","noun","泉","1","泉(spring);水源  / 噴水;噴水池:  / =drinking fountain  / (…の)源,源泉《+of+名》","公園の泉は、訪れる人々に人気のスポットです。","Places; Things in the town; shops and shopping"
"3251","B1","freely","adverb","自由に","3","自由に;かってに  / 惜しげなく,十分に  / 率直に;無遠虜に  / 自分から進んで","この美術クラスでは自由に自己表現することができます。",""
"3252","B1","freezer","noun","冷凍器","3","冷凍器,フリーザー,冷凍室,冷凍庫","アイスクリームを冷凍器に入れなければなりません。","House and home; Objects and rooms; environment"
"3253","B1","freezing","adjective","凍るように寒い","7","凍るように寒い,(雨などが)氷混じりの / 冷凍する / 冷淡な,よそよそしい / 《副詞的に》凍るように","外の気温は凍るように寒いです。",""
"3254","B1","frequency","noun","しばしば起こること","9","〈U〉しばしば起こること,頻繁  / 〈C〉頻度数,(発生・生現などの)回数  / 〈C〉振動数;周波数","この地域の地震の頻度は非常に高いです。",""
"3255","B1","frequent","adjective","しばしば起こる","7","しばしば起こる, 頻繁な / 常習的な","私は頭痛がよく起こります。",""
"3256","B1","frequently","adverb","しばしば","4","しばしば, たびたび, 頻繁に","私はしばしば運動するためにジムに行きます。",""
"3257","B1","freshman","noun","新入生","3","(高校・大学の)新入生,1年生","彼女は大学の新入生です。","Education; Personal identification"
"3258","B1","friendliness","noun","友人らしさ","5","友人らしさ,仲の良さ;優しさ,親切;親善,友好","彼女がとても親しみやすかったので、みんなが居心地よく感じた","Personal information; Relations with other people"
"3259","B1","fright","noun","恐怖","2","〈U〉〈C〉(突然の激しい)恐怖,驚き / 〈C〉《話》ぞっとするほど醜い(異様な)人(物)","彼女はクモを見て恐怖で叫んだ。",""
"3260","B1","frost","noun","霜","1","〈U〉〈C〉『霜』;霜が降りること / 〈U〉例の降りる寒さ;《英》氷点以下の温度 / 〈C〉《話》《軽べつして》《催しなどの》失敗,しくじり,(劇なじの)不入り,失敗作","地面は薄い霜で覆われていた。","Weather"
